#FamilyID	Bimp<0>	Bter<1>	Amel<2>	Aflo<3>	<4>	Mqua<5>	<6>	<7>	<8>	Emex<9>	<10>	Hlab<11>	Lalb<12>	Dnov<13>	<14>	Ccal<15>	Mrot<16>	<17>	<18>	<19>	<20>	
ORTHOMCL607	0.535246	0.535246	0.0731406	0.0271079	0.590912	0.267947	0.589402	0.542184	0.520879	0.0748853	0.531717	0.205378	0.63199	0.577626	0.520671	0.293136	0.0204701	0.111122	0.515626	0.515626	N/A
ORTHOMCL638	0.581347	0.0455437	0.525329	0.526758	3.18219e-06	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.577626	0.510501	0.616677	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL680	0.00913652	0.518112	0.525329	0.000367645	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.113796	0.63199	0.577626	0.510501	0.616677	3.46717e-07	0.539306	0.507907	0.507907	N/A
ORTHOMCL684	0.518112	0.518112	0.525329	0.526758	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.323981	0.637671	0.510501	0.616677	2.05146e-06	0.57404	0.0234399	0.515626	N/A
ORTHOMCL694	0.551461	3.49989e-05	0.525329	0.526758	0.00125979	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.577626	0.510501	0.0612456	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL715	0.518112	0.518112	0.525329	1.99061e-10	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.0398157	0.63199	0.0401842	0.510501	0.616677	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL734	0.56681	0.56681	0.525329	0.000367645	6.33158e-05	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.577626	0.510501	0.616677	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL780	0.535246	0.535246	0.525329	0.526758	0.590912	0.267947	0.134218	0.542184	0.520879	0.000753603	0.531717	0.0797486	0.63199	0.577626	0.00527755	0.616677	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL880	5.5802e-08	0.518112	0.525329	0.526758	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.00319108	0.63199	0.577626	0.510501	0.0612456	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL887	0.56681	0.56681	0.525329	0.526758	6.33158e-05	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.192938	0.577626	0.510501	0.00761999	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL921	0.518112	0.518112	0.525329	0.526758	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.577626	0.510501	0.616677	3.46717e-07	0.539306	0.507907	0.507907	N/A
ORTHOMCL935	0.551461	0.0273956	0.525329	0.526758	0.00125979	0.154015	0.548116	0.5218	0.510608	0.000211592	0.516252	0.576935	0.192938	0.577626	0.510501	0.616677	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL970	0.518112	0.518112	0.525329	0.526758	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.577626	0.510501	1.82589e-06	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL993	0.0182734	0.535246	0.525329	0.526758	0.025066	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.577626	0.510501	0.000948057	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL1129	0.535246	0.000823	0.525329	0.526758	0.025066	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.577626	0.510501	0.0612456	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL1229	0.00913652	0.518112	0.525329	0.526758	0.548996	0.604725	0.548116	0.5218	0.510608	0.037397	0.516252	0.576935	0.63199	0.577626	0.510501	0.616677	0.000414511	0.539306	0.507907	0.507907	N/A
ORTHOMCL1247	0.518112	0.000167008	0.525329	0.526758	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.0401842	0.510501	0.616677	0.00439937	0.539306	0.507907	0.507907	N/A
ORTHOMCL1492	3.05276e-06	0.518112	0.525329	0.526758	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.577626	0.510501	0.0612456	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL1855	0.518112	0.000167008	0.525329	0.0135531	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.63199	0.577626	0.510501	0.616677	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL2084	0.518112	0.00913652	0.525329	0.0135531	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.192938	0.577626	0.510501	0.00761999	0.589782	0.539306	0.507907	0.507907	N/A
ORTHOMCL2985	0.518112	0.0270846	0.525329	0.000367645	0.548996	0.604725	0.548116	0.5218	0.510608	0.572391	0.516252	0.576935	0.0696079	0.114802	0.510501	0.616677	0.589782	0.539306	0.507907	0.507907	N/A
